d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
9.84,-10.51,-1.92,2.35,13.69,7.33,1.28,0.54,0.02,109.65,62.98,-22.49,10
3.33,-5.92,12.27,0.86,13.76,4.58,1.04,0.49,0.06,72.76,48.96,-7.36,10
0.35,-14.04,13.61,0.0,13.96,3.37,1.07,0.53,0.22,72.56,51.42,-5.46,10
-7.1,-3.84,8.31,-1.72,12.7,3.53,0.97,0.5,0.24,95.48,51.36,-5.3,10
-5.29,-2.58,15.49,-2.62,11.14,3.21,0.91,0.47,0.2,122.04,46.4,-8.12,10
-11.68,-3.21,11.02,-3.45,9.45,2.51,0.81,0.47,0.12,130.29,44.4,-6.14,10
-12.82,0.19,2.82,-2.94,7.57,1.72,0.75,0.39,0.04,123.28,41.2,-6.6,10
-6.04,0.47,-2.94,-2.23,6.31,1.01,0.66,0.38,0.1,111.89,38.25,-4.9,10
-9.29,0.5,-6.11,-2.31,5.57,0.5,0.67,0.37,0.13,110.78,34.23,3.31,10
-9.53,-1.29,-10.04,-2.35,6.35,0.27,0.76,0.49,0.27,114.51,25.32,11.47,10
-8.35,-2.9,-12.31,-2.35,8.43,0.23,0.77,0.52,0.3,135.33,29.05,4.79,10
-6.74,-5.45,-13.76,-2.19,11.61,0.43,1.17,0.36,0.18,160.94,61.72,-24.4,10
-2.94,-9.76,-15.49,-1.8,14.98,0.03,1.34,0.49,0.37,153.45,110.03,-66.3,10
4.27,-10.47,-12.47,-1.29,12.94,-1.92,1.15,0.47,0.58,115.69,94.53,-65.53,10
12.63,-11.14,-7.21,-1.76,7.6,0.47,0.79,0.53,0.41,23.45,22.98,-26.41,10
17.37,-10.19,0.5,-8.66,6.98,8.35,1.07,0.24,0.02,21.91,-2.16,14.41,10
17.49,-10.23,2.43,-4.7,5.57,6.86,0.98,0.32,0.15,26.93,11.71,28.29,10
18.75,-9.45,0.9,-6.27,6.7,2.23,0.72,0.23,0.19,63.94,11.27,19.28,10
11.61,-2.51,2.35,-6.04,7.6,0.82,0.83,0.3,0.27,96.6,22.63,25.82,10
-19.06,-8.59,4.47,-3.68,9.88,1.52,1.07,0.59,0.29,113.02,40.27,15.14,10
-10.63,-4.39,7.8,-1.05,12.55,4.27,1.09,0.58,0.21,111.0,34.9,9.26,10
-8.39,-3.49,11.72,0.66,13.49,4.86,1.17,0.61,0.08,122.91,46.42,6.14,10
-6.08,-2.47,11.25,2.11,13.96,3.64,1.07,0.64,0.09,119.88,42.85,-7.17,10
-9.06,-3.49,7.8,1.68,12.59,2.66,1.03,0.47,0.09,102.17,46.47,-11.69,10
-10.0,-4.19,3.13,0.94,10.74,2.51,0.84,0.47,0.17,99.58,52.56,-14.41,10
-6.19,-5.02,0.62,-1.45,8.62,2.94,0.62,0.38,0.25,111.75,52.32,-10.69,10
-6.74,-4.07,0.07,-3.72,6.7,2.15,0.5,0.35,0.34,140.83,49.99,-1.95,10
