d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
6.59,9.72,1.6,-3.09,8.82,3.09,0.91,0.37,0.18,-131.73,-48.5,10.83,2
5.84,9.92,1.17,-3.29,9.06,2.66,0.99,0.36,0.2,-132.94,-51.2,7.27,2
5.02,10.7,0.9,-3.96,9.61,2.9,0.96,0.37,0.22,-128.37,-47.35,7.63,2
4.86,10.86,0.66,-4.07,9.8,2.94,0.95,0.37,0.22,-123.81,-40.59,7.27,2
5.45,10.39,0.58,-4.11,9.72,3.25,0.95,0.38,0.17,-123.44,-36.46,6.25,2
5.6,10.15,1.17,-6.08,10.12,3.33,0.98,0.38,0.13,-125.44,-34.27,8.17,2
4.98,9.72,1.37,-7.49,10.47,3.68,1.0,0.39,0.1,-124.24,-26.15,9.28,2
5.09,9.37,0.9,-7.92,10.94,3.72,0.93,0.42,0.08,-137.63,-25.62,1.62,2
4.74,8.86,0.27,-8.55,10.43,3.76,0.98,0.38,0.06,-156.95,-35.33,1.22,2
5.45,8.94,0.03,-8.94,10.39,3.84,0.96,0.3,0.03,-161.81,-35.7,7.78,2
6.31,8.86,0.19,-10.0,11.06,3.64,0.88,0.33,0.0,-154.73,-29.9,5.83,2
6.23,8.86,0.35,-11.02,12.23,4.04,0.87,0.33,0.0,-161.56,-26.11,-7.01,2
7.02,8.94,0.74,-11.8,13.33,4.82,1.0,0.28,0.01,-163.68,-25.01,-15.97,2
7.13,8.23,0.86,-12.94,12.86,5.25,1.1,0.27,0.03,-147.65,-22.39,-13.2,2
7.33,7.76,0.94,-13.06,11.02,5.25,1.11,0.28,0.06,-140.75,-27.55,-6.69,2
7.53,7.53,-1.09,-12.16,10.31,5.92,0.98,0.24,0.06,-148.06,-29.8,-4.81,2
7.57,6.86,-1.41,-10.0,7.76,5.6,0.94,0.23,0.08,-153.71,-31.65,-8.56,2
7.41,6.66,-1.17,-10.15,5.45,5.84,0.92,0.28,0.03,-149.92,-31.82,-10.24,2
7.53,6.62,0.62,-9.21,3.56,5.41,0.96,0.31,0.02,-142.6,-32.84,-15.37,2
7.41,6.7,0.23,-5.64,1.21,4.9,0.95,0.32,0.07,-139.17,-35.2,-18.29,2
6.98,6.74,0.27,-5.25,0.35,3.8,0.99,0.33,0.12,-142.68,-37.62,-17.07,2
6.82,6.66,0.27,-1.56,0.27,2.39,1.01,0.4,0.1,-143.79,-38.46,-15.03,2
7.13,6.35,0.03,0.35,-1.8,0.11,0.98,0.37,0.04,-141.6,-39.95,-11.81,2
7.37,5.96,0.19,1.13,-2.0,0.54,0.97,0.31,0.02,-131.15,-34.0,-8.38,2
7.45,5.37,0.54,0.03,-2.07,0.27,0.91,0.31,0.04,-115.62,-26.39,-6.87,2
7.76,5.13,0.54,1.45,-2.94,0.35,0.91,0.27,0.0,-97.36,-18.05,-7.34,2
8.47,5.17,0.43,1.13,-4.9,1.52,0.92,0.28,0.04,-84.35,-11.52,-12.81,2
10.39,5.72,0.5,0.62,-6.0,3.13,0.91,0.27,0.08,-81.84,-11.2,-14.41,2
10.04,5.6,0.35,1.05,-6.94,5.6,0.92,0.28,0.01,-78.72,-10.92,-12.63,2
8.94,5.17,0.47,-2.31,-8.9,7.6,0.99,0.32,0.08,-70.41,-5.53,-13.41,2
8.15,5.06,0.94,-16.39,-8.15,8.9,1.12,0.35,0.07,-51.85,-1.51,-14.33,2
