d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
6.66,0.39,13.45,-13.25,2.7,3.8,0.94,0.38,0.02,-26.52,-38.94,-4.1,9
7.1,0.23,12.55,-11.21,2.11,3.33,0.91,0.3,0.02,-32.98,-40.83,-8.42,9
7.88,0.74,10.55,-11.57,2.51,3.92,0.9,0.37,0.08,-18.83,-26.03,-9.95,9
8.47,0.5,8.62,-10.31,3.33,5.02,0.85,0.45,0.17,13.19,-5.76,-9.52,9
9.8,0.74,6.62,-7.88,3.72,4.35,0.83,0.46,0.25,30.82,1.04,-7.72,9
11.61,0.98,5.72,-10.39,6.27,6.82,0.95,0.44,0.26,29.6,4.1,-12.07,9
12.43,0.74,5.45,-9.17,6.62,8.19,1.02,0.45,0.02,33.86,13.47,-8.54,9
12.35,0.19,5.45,-13.45,10.94,10.23,1.15,0.42,0.12,34.14,12.34,5.63,9
11.02,0.78,6.39,-12.47,5.45,7.6,0.91,0.47,0.02,27.81,2.27,11.33,9
9.53,0.23,7.1,-10.7,7.21,10.04,0.84,0.55,0.01,-20.31,-20.65,3.89,9
8.47,0.31,8.59,-12.94,4.7,7.64,0.92,0.44,0.0,-29.76,-15.81,0.24,9
8.39,1.17,10.82,-14.82,4.35,6.86,1.01,0.42,0.1,-27.87,-6.99,1.41,9
7.64,2.07,11.8,-15.88,3.96,4.82,0.96,0.45,0.11,-32.58,6.18,-6.29,9
6.59,2.54,12.94,-14.86,2.82,2.47,0.87,0.46,0.05,-37.35,9.52,-11.75,9
5.37,2.74,12.74,-14.86,2.51,0.7,0.82,0.42,0.0,-43.1,8.4,-16.85,9
3.84,2.54,11.17,-12.9,1.76,0.47,0.86,0.43,0.04,-47.99,10.49,-19.77,9
2.7,2.11,9.96,-11.68,1.05,-1.25,0.83,0.49,0.01,-42.51,10.95,-18.68,9
2.11,1.21,7.88,-9.13,0.35,-1.25,0.85,0.56,0.04,-39.69,0.69,-18.33,9
2.03,0.19,5.96,-7.68,-1.6,-1.88,0.93,0.55,0.13,-25.84,1.32,-14.04,9
1.56,0.9,4.23,-5.57,-1.8,0.19,0.95,0.53,0.1,-18.81,6.07,-18.06,9
1.37,-1.8,2.62,-4.43,-2.07,0.62,0.91,0.52,0.02,-18.49,0.02,-22.95,9
1.13,-2.9,1.25,-3.21,-2.27,0.98,0.94,0.51,0.05,-21.71,-14.28,-14.06,9
2.51,-3.37,0.7,-2.98,-2.51,2.15,1.15,0.44,0.17,0.32,-14.3,3.32,9
2.98,-4.15,0.58,-1.92,-2.82,3.41,0.98,0.45,0.02,13.39,-12.39,-1.12,9
3.96,-4.35,0.98,-2.03,-2.35,5.06,1.01,0.28,0.03,22.3,-6.86,4.05,9
6.11,-3.92,0.7,-2.94,-1.76,5.88,0.87,0.29,0.17,50.06,12.5,25.41,9
7.1,-3.72,0.78,-4.35,-1.05,7.25,0.8,0.35,0.28,69.61,19.44,43.85,9
8.39,-2.98,0.23,-4.27,0.5,7.96,0.9,0.36,0.28,56.04,18.63,40.06,9
10.63,-2.19,0.98,-6.39,0.78,10.19,0.95,0.35,0.24,26.23,16.06,17.99,9
11.68,-1.72,1.52,-6.11,1.49,10.43,0.9,0.35,0.21,11.59,12.85,4.69,9
13.29,0.98,2.47,-7.06,2.19,10.19,0.9,0.36,0.12,21.49,14.22,4.93,9
14.31,0.39,3.84,-10.08,4.04,11.41,0.83,0.38,0.12,31.84,8.79,10.32,9
14.2,0.5,4.39,-6.66,5.21,11.02,0.84,0.34,0.12,32.1,2.41,4.82,9
14.47,0.19,6.11,-9.02,3.96,11.21,0.81,0.34,0.15,20.07,-15.04,-8.3,9
12.67,0.07,7.17,-11.49,2.78,11.33,0.84,0.42,0.11,-3.83,-49.39,-15.36,9
11.76,0.5,9.29,-12.43,2.58,10.74,1.24,0.42,0.05,-18.09,-69.65,-9.21,9
9.8,1.52,11.72,-16.23,1.88,9.96,1.19,0.29,0.23,16.62,-36.46,-8.62,9
8.11,1.84,10.51,-13.57,2.47,9.29,0.94,0.46,0.2,51.95,12.09,6.63,9
8.7,1.96,11.37,-17.14,2.23,7.96,0.93,0.41,0.15,80.32,52.08,0.65,9
8.27,2.07,10.86,-17.29,3.25,7.21,1.12,0.43,0.06,91.16,84.92,-6.25,9
8.39,2.19,10.74,-15.41,2.98,5.33,0.92,0.61,0.15,52.86,61.19,-1.37,9
7.37,1.56,9.53,-15.06,1.76,4.07,0.79,0.55,0.23,18.1,33.6,-8.9,9
7.02,1.25,8.66,-11.61,0.7,3.09,0.74,0.54,0.24,-13.18,18.78,-19.98,9
6.0,0.7,6.9,-10.0,-1.25,1.29,0.86,0.42,0.13,-46.57,0.49,-21.0,9
5.29,0.35,4.94,-8.47,-1.96,0.66,0.89,0.45,0.02,-61.1,-10.52,-21.81,9
3.53,0.03,4.47,-6.31,-2.43,0.15,0.8,0.47,0.01,-61.42,-10.68,-22.5,9
3.33,0.94,3.72,-5.41,-3.05,-1.01,0.83,0.48,0.1,-55.47,-12.96,-17.85,9
2.19,-1.8,2.94,-3.64,-3.25,0.39,0.88,0.54,0.09,-52.22,-16.72,-8.8,9
1.45,-2.74,1.56,-3.17,-3.88,0.66,0.91,0.5,0.1,-48.9,-22.54,-4.82,9
2.03,-4.19,0.58,-2.31,-4.04,0.11,0.98,0.5,0.02,-43.78,-27.85,3.63,9
3.09,-4.74,0.35,-2.31,-4.15,1.37,1.01,0.41,0.06,-16.94,-28.46,4.37,9
3.72,-5.25,-1.68,-2.51,-4.11,3.05,1.1,0.35,0.06,4.79,-23.31,6.55,9
4.86,-4.98,-2.19,-2.47,-3.13,4.62,1.14,0.34,0.19,14.66,-8.7,20.56,9
6.9,-4.23,-1.84,-3.02,-2.31,6.47,0.9,0.4,0.35,9.3,-10.86,24.43,9
