d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
11.21,-3.76,0.39,-12.94,-3.02,3.25,0.73,0.32,0.12,-25.86,-17.83,6.79,1
5.84,-3.64,-2.03,-5.84,-4.35,-1.84,0.94,0.42,0.17,-15.3,-13.17,7.69,1
2.39,-4.58,-4.51,-2.39,-5.64,-3.84,1.18,0.51,0.07,-3.25,0.88,4.69,1
0.15,-5.17,-4.0,0.58,-5.64,-4.04,1.06,0.49,0.0,-6.47,-2.33,10.12,1
-3.92,-6.31,-6.11,3.21,-7.33,-6.27,0.95,0.43,0.04,-16.1,-10.68,20.05,1
-7.53,-6.9,-6.86,3.02,-6.9,-4.23,0.79,0.3,0.11,-13.08,-6.54,12.69,1
-3.09,-5.25,-5.45,2.47,-5.68,-2.54,0.68,0.28,0.16,-6.5,-2.97,1.31,1
1.68,-4.04,-5.49,2.15,-4.19,-2.58,0.72,0.35,0.17,4.01,4.93,-10.53,1
8.86,-2.94,-3.68,-7.96,-2.35,-2.03,0.75,0.44,0.16,14.84,12.69,-20.94,1
20.04,-4.0,1.6,-16.0,-2.74,3.02,1.35,0.4,0.16,31.01,22.04,-16.17,1
20.04,-5.09,3.05,-20.08,-3.45,6.74,1.32,0.33,0.25,21.75,12.24,-4.6,1
20.04,-6.94,8.35,-20.08,-5.64,8.0,1.04,0.31,0.19,-9.96,0.76,5.95,1
16.55,-5.41,4.51,-15.06,-7.57,11.68,0.89,0.24,0.02,-32.26,-4.91,2.79,1
8.78,-4.55,1.01,-14.35,-5.76,5.17,0.85,0.21,0.04,-42.21,-8.56,-13.83,1
5.96,-3.02,-1.72,-8.98,-4.27,1.33,0.77,0.35,0.09,-44.56,-20.96,-8.78,1
2.58,-2.74,-4.66,-5.96,-3.8,-1.21,0.93,0.44,0.14,-30.12,-19.85,8.18,1
0.35,-3.76,-3.92,-3.88,-4.78,-2.51,1.2,0.47,0.12,-11.6,-5.39,-3.22,1
-5.09,-5.64,-5.29,0.31,-4.94,-3.02,1.08,0.55,0.04,-17.18,-9.6,4.79,1
-5.17,-7.25,-6.08,3.92,-6.82,-5.64,0.88,0.43,0.05,-9.95,-13.02,11.11,1
-1.37,-6.27,-6.15,4.94,-7.76,-7.21,0.78,0.3,0.13,-8.7,-8.06,-3.5,1
0.31,-5.41,-5.8,1.72,-4.94,-5.09,0.77,0.3,0.18,6.64,0.06,-14.23,1
4.47,-4.04,-5.49,-2.43,-3.21,-5.29,0.77,0.34,0.16,20.94,5.23,-18.81,1
11.53,-2.82,-1.6,-4.9,-2.03,-2.58,0.87,0.43,0.11,27.49,9.21,-20.3,1
13.76,-3.53,1.29,-12.51,-1.29,0.58,1.24,0.43,0.05,24.04,15.1,-19.26,1
18.98,-1.92,0.98,-20.08,-3.53,6.98,1.29,0.41,0.17,10.14,0.03,0.23,1
20.04,-2.86,3.64,-20.08,-4.23,6.66,1.03,0.41,0.04,-7.03,-18.3,24.11,1
20.04,-3.09,3.25,-12.19,-4.23,12.86,0.87,0.3,0.09,-21.41,-17.9,24.1,1
16.67,-3.37,0.43,-19.06,-6.27,7.68,0.82,0.33,0.14,-16.08,-8.21,13.53,1
12.63,-3.96,-1.76,-16.23,-4.55,3.09,0.96,0.42,0.14,-15.52,-1.3,6.53,1
9.1,-3.72,-3.17,-12.16,-4.27,0.5,1.06,0.47,0.11,-12.25,1.31,0.66,1
4.9,-3.84,-3.21,-8.62,-2.86,-1.21,1.01,0.43,0.03,-6.89,1.11,3.02,1
