d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
3.41,12.04,-1.72,15.61,2.19,1.6,0.9,0.43,0.12,-98.15,-49.15,20.54,10
4.43,11.17,-2.54,17.69,3.02,-2.58,0.85,0.35,0.22,-97.18,-55.8,18.36,10
6.27,9.88,-1.72,17.25,2.94,-9.37,0.87,0.24,0.23,-72.49,-43.04,14.79,10
7.25,8.9,1.84,15.84,1.13,-16.74,0.98,0.14,0.06,-62.27,-20.11,3.94,10
6.27,9.25,1.49,12.7,-1.96,-20.08,0.92,0.37,0.26,-78.25,-19.68,-1.12,10
5.92,11.06,0.82,7.96,-5.64,-20.08,0.9,0.63,0.27,-100.24,-35.61,-4.09,10
5.33,11.45,0.9,4.62,-7.49,-20.08,0.86,0.59,0.16,-132.02,-44.14,-17.94,10
3.68,10.0,0.9,0.62,-6.19,-18.39,0.85,0.49,0.02,-149.65,-37.16,-34.02,10
2.98,10.74,1.29,-7.64,-3.76,-12.35,0.91,0.48,0.05,-144.67,-30.72,-39.24,10
3.45,9.96,1.41,-17.88,-1.05,-6.08,0.98,0.47,0.07,-129.32,-25.74,-33.27,10
3.64,9.33,2.07,-20.08,-3.05,0.98,0.97,0.52,0.0,-111.47,-19.83,-30.3,10
2.31,8.27,1.68,-20.08,-4.39,7.13,0.89,0.53,0.03,-112.99,-23.48,-29.73,10
2.62,9.17,1.72,-20.08,0.03,8.31,0.82,0.57,0.08,-121.44,-26.94,-36.46,10
3.13,9.57,1.6,-11.06,0.58,13.18,0.72,0.57,0.09,-126.87,-29.65,-49.19,10
3.33,9.57,1.29,-5.41,2.31,13.53,1.06,0.4,0.08,-132.88,-41.73,-50.67,10
2.54,10.04,1.09,2.27,3.09,13.21,1.01,0.38,0.11,-127.44,-49.1,-44.48,10
2.31,9.37,0.35,9.1,4.0,9.61,0.9,0.45,0.02,-114.36,-48.14,-35.14,10
1.96,8.78,0.31,15.41,4.19,5.45,0.86,0.26,0.0,-103.44,-42.58,-38.29,10
1.8,8.66,0.43,16.43,3.53,0.15,1.01,0.28,0.04,-87.58,-33.67,-30.28,10
2.82,8.59,0.58,20.04,2.7,-7.21,1.05,0.25,0.04,-66.76,-18.78,-20.11,10
4.78,8.66,0.9,20.04,0.27,-13.25,0.99,0.14,0.02,-44.42,-3.94,-19.46,10
6.47,8.39,0.31,19.69,-2.27,-20.04,0.8,0.15,0.17,-30.16,-4.5,-21.65,10
7.64,8.86,0.62,11.96,-2.35,-20.08,0.68,0.24,0.25,-14.37,-36.69,-20.97,10
7.37,10.39,0.47,4.19,-4.43,-20.08,0.66,0.5,0.36,-49.28,-67.52,-7.86,10
5.41,10.94,0.07,-2.35,-5.09,-19.02,1.15,0.56,0.42,-82.16,-83.06,1.12,10
3.92,11.02,0.07,-7.13,-4.58,-14.82,1.34,0.4,0.34,-99.16,-52.87,-19.89,10
2.98,10.82,0.03,-14.67,-2.51,-9.41,0.99,0.52,0.29,-141.51,-58.1,-27.69,10
3.13,10.39,0.43,-20.04,0.19,-3.17,1.04,0.45,0.12,-136.05,-56.68,-24.72,10
3.49,10.04,0.35,-20.08,-2.47,4.39,0.89,0.42,0.11,-125.81,-43.18,-22.05,10
3.37,9.02,0.31,-20.08,-2.27,7.49,0.83,0.48,0.14,-106.52,-39.21,-19.2,10
3.05,8.11,0.27,-17.57,-2.03,8.94,0.79,0.47,0.15,-110.47,-38.19,-24.47,10
2.94,7.53,0.5,-9.72,0.9,9.45,0.76,0.44,0.19,-128.8,-37.26,-31.54,10
2.03,7.41,1.45,-8.74,1.88,10.39,0.81,0.45,0.22,-148.85,-37.24,-36.98,10
1.21,8.7,1.09,-2.35,4.62,13.72,1.02,0.55,0.19,-157.28,-41.49,-29.5,10
1.6,10.39,0.03,6.15,4.19,13.72,1.13,0.63,0.0,-156.13,-41.1,-27.32,10
2.27,9.92,0.7,9.25,4.27,10.86,0.9,0.49,0.08,-132.2,-39.12,-20.99,10
