d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-6.9,20.04,20.04,-20.08,20.04,-20.08,0.68,0.02,0.09,-32.61,-18.0,-4.78,9
-6.98,20.04,10.55,-14.59,20.04,-20.08,0.7,0.08,0.22,34.85,-24.88,41.98,9
11.21,20.04,-6.35,-12.16,20.04,-3.21,0.82,0.1,0.09,118.04,9.47,23.76,9
20.04,20.04,-18.35,-12.51,20.04,20.04,1.11,0.42,0.18,76.71,25.02,-15.75,9
20.04,13.69,-11.14,-7.21,20.04,16.2,1.13,0.29,0.61,26.59,49.47,-70.75,9
13.18,13.53,-14.55,10.43,20.04,5.33,0.58,0.1,0.49,-19.94,7.66,-41.62,9
13.84,18.27,-12.47,-13.33,14.23,2.82,0.89,0.05,0.29,-42.46,9.13,-14.04,9
8.9,16.16,-10.12,2.74,14.12,0.5,1.09,0.35,0.18,-80.99,-7.3,-10.95,9
7.02,14.04,-8.47,7.33,16.23,0.74,1.22,0.46,0.18,-59.08,-21.1,46.6,9
2.0,10.78,-7.96,-1.37,4.58,-6.59,1.31,0.28,0.28,-5.68,-17.09,17.77,9
0.54,8.47,-4.58,9.72,4.15,-15.29,0.97,0.15,0.07,29.53,10.86,-1.54,9
-3.53,6.7,-3.88,10.27,0.78,-11.37,0.96,0.4,0.04,21.15,-14.56,-2.85,9
-7.8,7.72,-3.64,5.84,5.17,-8.04,1.03,0.23,0.03,3.35,-47.53,-6.68,9
-1.49,11.33,-3.8,-3.09,8.82,-9.02,1.01,0.24,0.02,6.18,-38.77,-7.08,9
-3.88,18.24,10.19,-14.67,12.23,-6.47,0.94,0.26,0.01,3.79,-13.78,1.14,9
-3.21,12.7,7.68,-9.57,17.37,-14.0,0.83,0.16,0.09,0.61,-14.17,0.46,9
-6.04,18.31,6.66,-20.08,20.04,-12.98,0.99,0.21,0.15,18.36,-23.64,3.23,9
2.15,20.04,20.04,-20.08,16.39,-5.8,0.97,0.33,0.07,32.92,-14.59,-2.23,9
-8.31,20.04,10.15,-7.45,14.12,-9.37,0.92,0.32,0.01,31.72,-12.63,4.43,9
4.62,18.2,3.05,-7.68,12.7,6.74,0.96,0.31,0.16,25.61,-6.06,0.25,9
4.04,12.39,3.53,-10.43,14.12,11.49,1.13,0.33,0.08,11.01,-15.2,-16.6,9
8.19,10.15,2.66,2.74,10.98,1.96,1.03,0.29,0.04,-2.8,-14.95,-12.8,9
9.68,7.76,2.39,0.98,8.19,1.68,0.97,0.29,0.16,-17.52,-33.98,-4.4,9
6.55,6.31,1.29,1.49,6.74,1.92,0.96,0.28,0.31,-10.91,-34.97,2.93,9
8.11,5.25,0.35,-2.66,8.98,2.19,0.86,0.32,0.4,-3.5,-21.61,1.35,9
14.78,5.6,-2.35,-2.0,13.72,7.45,0.77,0.32,0.43,11.56,-6.39,0.33,9
18.51,11.57,2.74,-5.57,18.0,8.66,0.84,0.33,0.33,18.19,11.11,-6.65,9
14.82,20.04,12.59,-20.08,17.53,-6.82,0.99,0.35,0.22,-5.34,20.17,-10.69,9
-8.0,20.04,14.74,-20.08,20.04,-20.08,1.06,0.46,0.1,-33.08,20.62,-28.84,9
2.9,20.04,16.78,-20.08,20.04,-20.08,1.3,0.38,0.03,-29.05,0.71,-12.86,9
-9.76,20.04,11.76,-9.61,20.04,-20.08,1.18,0.25,0.06,-13.53,-41.5,13.6,9
